REGCODE,variable,estimate,lci,uci,type,est_ci,n,stratification,strata,n5_state,v024,REGNAME
203,htn_undiagnosed,56.5,48.7,64.3,Proportion,"56.5 (48.7, 64.3)",284,sex,Female,Bihar,10,Pashchim Champaran
203,htn_unscreened,38.2,29.7,46.8,Proportion,"38.2 (29.7, 46.8)",221,sex,Male,Bihar,10,Pashchim Champaran
203,htn_undiagnosed,66.4,56.3,76.5,Proportion,"66.4 (56.3, 76.5)",221,sex,Male,Bihar,10,Pashchim Champaran
204,htn_unscreened,10.6,7,14.3,Proportion,"10.6 (7, 14.3)",368,sex,Female,Bihar,10,Purba Champaran
204,htn_undiagnosed,32.6,24.7,40.6,Proportion,"32.6 (24.7, 40.6)",368,sex,Female,Bihar,10,Purba Champaran
204,htn_unscreened,23.7,18.7,28.8,Proportion,"23.7 (18.7, 28.8)",250,sex,Male,Bihar,10,Purba Champaran
204,htn_undiagnosed,52.1,44,60.2,Proportion,"52.1 (44, 60.2)",250,sex,Male,Bihar,10,Purba Champaran
205,htn_unscreened,24.7,15.9,33.6,Proportion,"24.7 (15.9, 33.6)",237,sex,Female,Bihar,10,Sheohar
205,htn_undiagnosed,63.7,51,76.4,Proportion,"63.7 (51, 76.4)",237,sex,Female,Bihar,10,Sheohar
205,htn_unscreened,36.4,26.1,46.7,Proportion,"36.4 (26.1, 46.7)",210,sex,Male,Bihar,10,Sheohar
205,htn_undiagnosed,67.3,57.4,77.2,Proportion,"67.3 (57.4, 77.2)",210,sex,Male,Bihar,10,Sheohar
206,htn_unscreened,19.5,14.6,24.4,Proportion,"19.5 (14.6, 24.4)",294,sex,Female,Bihar,10,Sitamarhi
206,htn_undiagnosed,44.8,37,52.6,Proportion,"44.8 (37, 52.6)",294,sex,Female,Bihar,10,Sitamarhi
206,htn_unscreened,31.3,22.3,40.3,Proportion,"31.3 (22.3, 40.3)",186,sex,Male,Bihar,10,Sitamarhi
206,htn_undiagnosed,53.5,42.8,64.3,Proportion,"53.5 (42.8, 64.3)",186,sex,Male,Bihar,10,Sitamarhi
207,htn_unscreened,19.6,12.8,26.5,Proportion,"19.6 (12.8, 26.5)",324,sex,Female,Bihar,10,Madhubani
207,htn_undiagnosed,38.5,29.6,47.5,Proportion,"38.5 (29.6, 47.5)",324,sex,Female,Bihar,10,Madhubani
207,htn_unscreened,28,21.6,34.3,Proportion,"28 (21.6, 34.3)",229,sex,Male,Bihar,10,Madhubani
207,htn_undiagnosed,51.7,42.5,61,Proportion,"51.7 (42.5, 61)",229,sex,Male,Bihar,10,Madhubani
208,htn_unscreened,14.2,7.9,20.5,Proportion,"14.2 (7.9, 20.5)",283,sex,Female,Bihar,10,Supaul
208,htn_undiagnosed,32,23.8,40.3,Proportion,"32 (23.8, 40.3)",283,sex,Female,Bihar,10,Supaul
208,htn_unscreened,25.4,18.2,32.5,Proportion,"25.4 (18.2, 32.5)",225,sex,Male,Bihar,10,Supaul
208,htn_undiagnosed,47.4,38.2,56.6,Proportion,"47.4 (38.2, 56.6)",225,sex,Male,Bihar,10,Supaul
209,htn_unscreened,12.6,7.2,17.9,Proportion,"12.6 (7.2, 17.9)",253,sex,Female,Bihar,10,Araria
209,htn_undiagnosed,30,21.6,38.3,Proportion,"30 (21.6, 38.3)",253,sex,Female,Bihar,10,Araria
209,htn_unscreened,23.3,16.5,30.2,Proportion,"23.3 (16.5, 30.2)",240,sex,Male,Bihar,10,Araria
209,htn_undiagnosed,46.8,37.3,56.3,Proportion,"46.8 (37.3, 56.3)",240,sex,Male,Bihar,10,Araria
210,htn_unscreened,24.6,17.5,31.6,Proportion,"24.6 (17.5, 31.6)",252,sex,Female,Bihar,10,Kishanganj
210,htn_undiagnosed,44.8,35.9,53.7,Proportion,"44.8 (35.9, 53.7)",252,sex,Female,Bihar,10,Kishanganj
210,htn_unscreened,31.8,24.7,38.9,Proportion,"31.8 (24.7, 38.9)",230,sex,Male,Bihar,10,Kishanganj
210,htn_undiagnosed,49.3,41.6,57,Proportion,"49.3 (41.6, 57)",230,sex,Male,Bihar,10,Kishanganj
211,htn_unscreened,20.4,14.1,26.7,Proportion,"20.4 (14.1, 26.7)",278,sex,Female,Bihar,10,Purnia
211,htn_undiagnosed,36.5,26.7,46.2,Proportion,"36.5 (26.7, 46.2)",278,sex,Female,Bihar,10,Purnia
211,htn_unscreened,29,20.2,37.9,Proportion,"29 (20.2, 37.9)",225,sex,Male,Bihar,10,Purnia
211,htn_undiagnosed,49.9,38.1,61.7,Proportion,"49.9 (38.1, 61.7)",225,sex,Male,Bihar,10,Purnia
212,htn_unscreened,16.3,10,22.7,Proportion,"16.3 (10, 22.7)",222,sex,Female,Bihar,10,Katihar
212,htn_undiagnosed,38.3,29.8,46.9,Proportion,"38.3 (29.8, 46.9)",222,sex,Female,Bihar,10,Katihar
212,htn_unscreened,28.3,21.9,34.8,Proportion,"28.3 (21.9, 34.8)",162,sex,Male,Bihar,10,Katihar
212,htn_undiagnosed,45.2,36.5,53.8,Proportion,"45.2 (36.5, 53.8)",162,sex,Male,Bihar,10,Katihar
213,htn_unscreened,22.1,15.1,29.1,Proportion,"22.1 (15.1, 29.1)",213,sex,Female,Bihar,10,Madhepura
213,htn_undiagnosed,42.6,31.3,54,Proportion,"42.6 (31.3, 54)",213,sex,Female,Bihar,10,Madhepura
213,htn_unscreened,32.2,24.9,39.5,Proportion,"32.2 (24.9, 39.5)",194,sex,Male,Bihar,10,Madhepura
213,htn_undiagnosed,45.4,36.4,54.5,Proportion,"45.4 (36.4, 54.5)",194,sex,Male,Bihar,10,Madhepura
214,htn_unscreened,18.7,13.4,23.9,Proportion,"18.7 (13.4, 23.9)",237,sex,Female,Bihar,10,Saharsa
214,htn_undiagnosed,36.8,29.8,43.9,Proportion,"36.8 (29.8, 43.9)",237,sex,Female,Bihar,10,Saharsa
214,htn_unscreened,30.2,22.7,37.7,Proportion,"30.2 (22.7, 37.7)",193,sex,Male,Bihar,10,Saharsa
214,htn_undiagnosed,50.3,40.2,60.4,Proportion,"50.3 (40.2, 60.4)",193,sex,Male,Bihar,10,Saharsa
215,htn_unscreened,13.6,9.3,18,Proportion,"13.6 (9.3, 18)",332,sex,Female,Bihar,10,Darbhanga
215,htn_undiagnosed,34.1,27.2,41,Proportion,"34.1 (27.2, 41)",332,sex,Female,Bihar,10,Darbhanga
215,htn_unscreened,29.1,21.7,36.4,Proportion,"29.1 (21.7, 36.4)",252,sex,Male,Bihar,10,Darbhanga
215,htn_undiagnosed,54.5,46,62.9,Proportion,"54.5 (46, 62.9)",252,sex,Male,Bihar,10,Darbhanga
216,htn_unscreened,17.2,11.8,22.7,Proportion,"17.2 (11.8, 22.7)",345,sex,Female,Bihar,10,Muzaffarpur
216,htn_undiagnosed,37.5,29.7,45.3,Proportion,"37.5 (29.7, 45.3)",345,sex,Female,Bihar,10,Muzaffarpur
216,htn_unscreened,28.1,21.4,34.9,Proportion,"28.1 (21.4, 34.9)",266,sex,Male,Bihar,10,Muzaffarpur
216,htn_undiagnosed,51,43.1,58.8,Proportion,"51 (43.1, 58.8)",266,sex,Male,Bihar,10,Muzaffarpur
217,htn_unscreened,15.6,11.5,19.7,Proportion,"15.6 (11.5, 19.7)",442,sex,Female,Bihar,10,Gopalganj
217,htn_undiagnosed,38.1,30.1,46.2,Proportion,"38.1 (30.1, 46.2)",442,sex,Female,Bihar,10,Gopalganj
217,htn_unscreened,29,20.1,37.9,Proportion,"29 (20.1, 37.9)",323,sex,Male,Bihar,10,Gopalganj
217,htn_undiagnosed,63.3,54.1,72.5,Proportion,"63.3 (54.1, 72.5)",323,sex,Male,Bihar,10,Gopalganj
218,htn_unscreened,14.1,8.5,19.7,Proportion,"14.1 (8.5, 19.7)",422,sex,Female,Bihar,10,Siwan
218,htn_undiagnosed,62,53.2,70.8,Proportion,"62 (53.2, 70.8)",422,sex,Female,Bihar,10,Siwan
218,htn_unscreened,20.5,15.2,25.8,Proportion,"20.5 (15.2, 25.8)",329,sex,Male,Bihar,10,Siwan
218,htn_undiagnosed,71,65.6,76.4,Proportion,"71 (65.6, 76.4)",329,sex,Male,Bihar,10,Siwan
219,htn_unscreened,13.5,8.7,18.4,Proportion,"13.5 (8.7, 18.4)",417,sex,Female,Bihar,10,Saran
219,htn_undiagnosed,30.1,22.9,37.4,Proportion,"30.1 (22.9, 37.4)",417,sex,Female,Bihar,10,Saran
219,htn_unscreened,17,10.7,23.2,Proportion,"17 (10.7, 23.2)",303,sex,Male,Bihar,10,Saran
219,htn_undiagnosed,41.3,31.1,51.4,Proportion,"41.3 (31.1, 51.4)",303,sex,Male,Bihar,10,Saran
220,htn_unscreened,6.9,3.8,10,Proportion,"6.9 (3.8, 10)",450,sex,Female,Bihar,10,Vaishali
220,htn_undiagnosed,18.7,12.4,24.9,Proportion,"18.7 (12.4, 24.9)",450,sex,Female,Bihar,10,Vaishali
220,htn_unscreened,16.4,11.3,21.4,Proportion,"16.4 (11.3, 21.4)",314,sex,Male,Bihar,10,Vaishali
220,htn_undiagnosed,28.8,20.9,36.6,Proportion,"28.8 (20.9, 36.6)",314,sex,Male,Bihar,10,Vaishali
221,htn_unscreened,15.6,10.2,21,Proportion,"15.6 (10.2, 21)",277,sex,Female,Bihar,10,Samastipur
221,htn_undiagnosed,38.8,31,46.5,Proportion,"38.8 (31, 46.5)",277,sex,Female,Bihar,10,Samastipur
221,htn_unscreened,33.3,25,41.6,Proportion,"33.3 (25, 41.6)",205,sex,Male,Bihar,10,Samastipur
221,htn_undiagnosed,56.9,48.7,65.1,Proportion,"56.9 (48.7, 65.1)",205,sex,Male,Bihar,10,Samastipur
222,htn_unscreened,7.3,4.5,10.1,Proportion,"7.3 (4.5, 10.1)",447,sex,Female,Bihar,10,Begusarai
222,htn_undiagnosed,22.2,13.9,30.6,Proportion,"22.2 (13.9, 30.6)",447,sex,Female,Bihar,10,Begusarai
222,htn_unscreened,11.7,7.5,15.9,Proportion,"11.7 (7.5, 15.9)",382,sex,Male,Bihar,10,Begusarai
222,htn_undiagnosed,28.8,19.4,38.1,Proportion,"28.8 (19.4, 38.1)",382,sex,Male,Bihar,10,Begusarai
223,htn_unscreened,20.7,13.4,28,Proportion,"20.7 (13.4, 28)",203,sex,Female,Bihar,10,Khagaria
223,htn_undiagnosed,46.3,27.5,65.2,Proportion,"46.3 (27.5, 65.2)",203,sex,Female,Bihar,10,Khagaria
223,htn_unscreened,24.1,15.6,32.6,Proportion,"24.1 (15.6, 32.6)",146,sex,Male,Bihar,10,Khagaria
223,htn_undiagnosed,52.2,40.8,63.7,Proportion,"52.2 (40.8, 63.7)",146,sex,Male,Bihar,10,Khagaria
224,htn_unscreened,15.4,10.4,20.4,Proportion,"15.4 (10.4, 20.4)",264,sex,Female,Bihar,10,Bhagalpur
224,htn_undiagnosed,40.2,29,51.4,Proportion,"40.2 (29, 51.4)",264,sex,Female,Bihar,10,Bhagalpur
224,htn_unscreened,27.5,20.9,34,Proportion,"27.5 (20.9, 34)",222,sex,Male,Bihar,10,Bhagalpur
224,htn_undiagnosed,53.8,43.1,64.4,Proportion,"53.8 (43.1, 64.4)",222,sex,Male,Bihar,10,Bhagalpur
225,htn_unscreened,21,15.6,26.4,Proportion,"21 (15.6, 26.4)",385,sex,Female,Bihar,10,Banka
225,htn_undiagnosed,51.6,39.5,63.6,Proportion,"51.6 (39.5, 63.6)",385,sex,Female,Bihar,10,Banka
225,htn_unscreened,27,20,34.1,Proportion,"27 (20, 34.1)",318,sex,Male,Bihar,10,Banka
225,htn_undiagnosed,58.5,46.6,70.4,Proportion,"58.5 (46.6, 70.4)",318,sex,Male,Bihar,10,Banka
226,htn_unscreened,10.7,6.2,15.1,Proportion,"10.7 (6.2, 15.1)",355,sex,Female,Bihar,10,Munger
226,htn_undiagnosed,44.3,31.7,56.9,Proportion,"44.3 (31.7, 56.9)",355,sex,Female,Bihar,10,Munger
226,htn_unscreened,24.4,18.9,29.9,Proportion,"24.4 (18.9, 29.9)",273,sex,Male,Bihar,10,Munger
226,htn_undiagnosed,53,41.8,64.2,Proportion,"53 (41.8, 64.2)",273,sex,Male,Bihar,10,Munger
227,htn_unscreened,12.4,7.2,17.5,Proportion,"12.4 (7.2, 17.5)",372,sex,Female,Bihar,10,Lakhisarai
227,htn_undiagnosed,37.8,26,49.5,Proportion,"37.8 (26, 49.5)",372,sex,Female,Bihar,10,Lakhisarai
227,htn_unscreened,25,16.8,33.2,Proportion,"25 (16.8, 33.2)",248,sex,Male,Bihar,10,Lakhisarai
227,htn_undiagnosed,53.7,41.2,66.2,Proportion,"53.7 (41.2, 66.2)",248,sex,Male,Bihar,10,Lakhisarai
228,htn_unscreened,9.2,5,13.4,Proportion,"9.2 (5, 13.4)",414,sex,Female,Bihar,10,Sheikhpura
228,htn_undiagnosed,41.7,28.9,54.6,Proportion,"41.7 (28.9, 54.6)",414,sex,Female,Bihar,10,Sheikhpura
228,htn_unscreened,21.5,14.1,28.8,Proportion,"21.5 (14.1, 28.8)",279,sex,Male,Bihar,10,Sheikhpura
228,htn_undiagnosed,54.6,42.7,66.5,Proportion,"54.6 (42.7, 66.5)",279,sex,Male,Bihar,10,Sheikhpura
229,htn_unscreened,12.1,6.5,17.8,Proportion,"12.1 (6.5, 17.8)",314,sex,Female,Bihar,10,Nalanda
229,htn_undiagnosed,50.4,35.3,65.6,Proportion,"50.4 (35.3, 65.6)",314,sex,Female,Bihar,10,Nalanda
229,htn_unscreened,24.2,16.8,31.5,Proportion,"24.2 (16.8, 31.5)",247,sex,Male,Bihar,10,Nalanda
229,htn_undiagnosed,62.6,49.8,75.4,Proportion,"62.6 (49.8, 75.4)",247,sex,Male,Bihar,10,Nalanda
230,htn_unscreened,8.5,4.7,12.2,Proportion,"8.5 (4.7, 12.2)",283,sex,Female,Bihar,10,Patna
230,htn_undiagnosed,30.8,22.8,38.8,Proportion,"30.8 (22.8, 38.8)",283,sex,Female,Bihar,10,Patna
230,htn_unscreened,21.5,14.1,29,Proportion,"21.5 (14.1, 29)",195,sex,Male,Bihar,10,Patna
230,htn_undiagnosed,48.3,39.3,57.2,Proportion,"48.3 (39.3, 57.2)",195,sex,Male,Bihar,10,Patna
231,htn_unscreened,8.8,3.5,14,Proportion,"8.8 (3.5, 14)",336,sex,Female,Bihar,10,Bhojpur
231,htn_undiagnosed,36,26.1,45.9,Proportion,"36 (26.1, 45.9)",336,sex,Female,Bihar,10,Bhojpur
231,htn_unscreened,15.5,9.4,21.7,Proportion,"15.5 (9.4, 21.7)",262,sex,Male,Bihar,10,Bhojpur
231,htn_undiagnosed,57.2,46.1,68.4,Proportion,"57.2 (46.1, 68.4)",262,sex,Male,Bihar,10,Bhojpur
232,htn_unscreened,8.3,4.7,11.8,Proportion,"8.3 (4.7, 11.8)",302,sex,Female,Bihar,10,Buxer
232,htn_undiagnosed,46.8,34.3,59.4,Proportion,"46.8 (34.3, 59.4)",302,sex,Female,Bihar,10,Buxer
232,htn_unscreened,20.7,12.8,28.7,Proportion,"20.7 (12.8, 28.7)",200,sex,Male,Bihar,10,Buxer
232,htn_undiagnosed,59.6,45.4,73.7,Proportion,"59.6 (45.4, 73.7)",200,sex,Male,Bihar,10,Buxer
233,htn_unscreened,12.9,8.1,17.8,Proportion,"12.9 (8.1, 17.8)",247,sex,Female,Bihar,10,Kaimur (Bhabua)
233,htn_undiagnosed,65.2,56.9,73.5,Proportion,"65.2 (56.9, 73.5)",247,sex,Female,Bihar,10,Kaimur (Bhabua)
233,htn_unscreened,34.1,26.8,41.4,Proportion,"34.1 (26.8, 41.4)",231,sex,Male,Bihar,10,Kaimur (Bhabua)
233,htn_undiagnosed,81.9,76.3,87.5,Proportion,"81.9 (76.3, 87.5)",231,sex,Male,Bihar,10,Kaimur (Bhabua)
234,htn_unscreened,7.9,4.7,11.2,Proportion,"7.9 (4.7, 11.2)",337,sex,Female,Bihar,10,Rohtas
234,htn_undiagnosed,65.9,59.7,72.1,Proportion,"65.9 (59.7, 72.1)",337,sex,Female,Bihar,10,Rohtas
234,htn_unscreened,22.1,17.5,26.7,Proportion,"22.1 (17.5, 26.7)",295,sex,Male,Bihar,10,Rohtas
234,htn_undiagnosed,70.5,64.3,76.6,Proportion,"70.5 (64.3, 76.6)",295,sex,Male,Bihar,10,Rohtas
235,htn_unscreened,17.1,11.6,22.5,Proportion,"17.1 (11.6, 22.5)",336,sex,Female,Bihar,10,Aurangabad
235,htn_undiagnosed,67.3,59.9,74.7,Proportion,"67.3 (59.9, 74.7)",336,sex,Female,Bihar,10,Aurangabad
235,htn_unscreened,23.4,17.8,28.9,Proportion,"23.4 (17.8, 28.9)",267,sex,Male,Bihar,10,Aurangabad
235,htn_undiagnosed,65.8,56.4,75.1,Proportion,"65.8 (56.4, 75.1)",267,sex,Male,Bihar,10,Aurangabad
236,htn_unscreened,21.5,12.8,30.2,Proportion,"21.5 (12.8, 30.2)",356,sex,Female,Bihar,10,Gaya
236,htn_undiagnosed,55.3,43.4,67.3,Proportion,"55.3 (43.4, 67.3)",356,sex,Female,Bihar,10,Gaya
236,htn_unscreened,33.6,25,42.2,Proportion,"33.6 (25, 42.2)",274,sex,Male,Bihar,10,Gaya
236,htn_undiagnosed,66.1,56.3,75.8,Proportion,"66.1 (56.3, 75.8)",274,sex,Male,Bihar,10,Gaya
237,htn_unscreened,18.7,10.6,26.9,Proportion,"18.7 (10.6, 26.9)",353,sex,Female,Bihar,10,Nawada
237,htn_undiagnosed,43.1,26.4,59.9,Proportion,"43.1 (26.4, 59.9)",353,sex,Female,Bihar,10,Nawada
237,htn_unscreened,32.6,23.2,42.1,Proportion,"32.6 (23.2, 42.1)",281,sex,Male,Bihar,10,Nawada
237,htn_undiagnosed,58.8,41.9,75.8,Proportion,"58.8 (41.9, 75.8)",281,sex,Male,Bihar,10,Nawada
238,htn_unscreened,21.5,14.5,28.5,Proportion,"21.5 (14.5, 28.5)",316,sex,Female,Bihar,10,Jamui
238,htn_undiagnosed,45,32,57.9,Proportion,"45 (32, 57.9)",316,sex,Female,Bihar,10,Jamui
238,htn_unscreened,31.5,23,40.1,Proportion,"31.5 (23, 40.1)",272,sex,Male,Bihar,10,Jamui
238,htn_undiagnosed,54.3,40.1,68.5,Proportion,"54.3 (40.1, 68.5)",272,sex,Male,Bihar,10,Jamui
239,htn_unscreened,9.1,5.4,12.8,Proportion,"9.1 (5.4, 12.8)",251,sex,Female,Bihar,10,Jehanabad
239,htn_undiagnosed,46.3,36.1,56.5,Proportion,"46.3 (36.1, 56.5)",251,sex,Female,Bihar,10,Jehanabad
239,htn_unscreened,23.2,16,30.4,Proportion,"23.2 (16, 30.4)",203,sex,Male,Bihar,10,Jehanabad
239,htn_undiagnosed,65.3,56.6,74.1,Proportion,"65.3 (56.6, 74.1)",203,sex,Male,Bihar,10,Jehanabad
240,htn_unscreened,7.9,4.1,11.7,Proportion,"7.9 (4.1, 11.7)",258,sex,Female,Bihar,10,Arwal
240,htn_undiagnosed,53,41,65.1,Proportion,"53 (41, 65.1)",258,sex,Female,Bihar,10,Arwal
240,htn_unscreened,20.7,13.7,27.7,Proportion,"20.7 (13.7, 27.7)",223,sex,Male,Bihar,10,Arwal
240,htn_undiagnosed,62.3,51.6,73.1,Proportion,"62.3 (51.6, 73.1)",223,sex,Male,Bihar,10,Arwal
241,htn_unscreened,12.6,9.4,15.8,Proportion,"12.6 (9.4, 15.8)",466,sex,Female,Sikkim,11,North District
241,htn_undiagnosed,54.5,49.2,59.8,Proportion,"54.5 (49.2, 59.8)",466,sex,Female,Sikkim,11,North District
241,htn_unscreened,17.6,13.2,22.1,Proportion,"17.6 (13.2, 22.1)",490,sex,Male,Sikkim,11,North District
241,htn_undiagnosed,68.6,61,76.2,Proportion,"68.6 (61, 76.2)",490,sex,Male,Sikkim,11,North District
242,htn_unscreened,26.7,20.7,32.6,Proportion,"26.7 (20.7, 32.6)",469,sex,Female,Sikkim,11,West District
242,htn_undiagnosed,78.2,74.1,82.2,Proportion,"78.2 (74.1, 82.2)",469,sex,Female,Sikkim,11,West District
242,htn_unscreened,30.8,25.1,36.5,Proportion,"30.8 (25.1, 36.5)",649,sex,Male,Sikkim,11,West District
242,htn_undiagnosed,80.5,77,84.1,Proportion,"80.5 (77, 84.1)",649,sex,Male,Sikkim,11,West District
243,htn_unscreened,6,3.6,8.4,Proportion,"6 (3.6, 8.4)",480,sex,Female,Sikkim,11,South District
243,htn_undiagnosed,59.6,53.5,65.8,Proportion,"59.6 (53.5, 65.8)",480,sex,Female,Sikkim,11,South District
243,htn_unscreened,13.5,10.3,16.7,Proportion,"13.5 (10.3, 16.7)",532,sex,Male,Sikkim,11,South District
243,htn_undiagnosed,68.4,63.3,73.5,Proportion,"68.4 (63.3, 73.5)",532,sex,Male,Sikkim,11,South District
244,htn_unscreened,13.9,8.4,19.3,Proportion,"13.9 (8.4, 19.3)",332,sex,Female,Sikkim,11,East District
244,htn_undiagnosed,43.7,37.7,49.7,Proportion,"43.7 (37.7, 49.7)",332,sex,Female,Sikkim,11,East District
244,htn_unscreened,24,18.1,29.8,Proportion,"24 (18.1, 29.8)",319,sex,Male,Sikkim,11,East District
244,htn_undiagnosed,62.8,55.8,69.8,Proportion,"62.8 (55.8, 69.8)",319,sex,Male,Sikkim,11,East District
245,htn_unscreened,28.2,16.4,40,Proportion,"28.2 (16.4, 40)",367,sex,Female,Arunachal Pradesh,12,Tawang
245,htn_undiagnosed,66.2,59.1,73.3,Proportion,"66.2 (59.1, 73.3)",367,sex,Female,Arunachal Pradesh,12,Tawang
245,htn_unscreened,34.3,21.8,46.9,Proportion,"34.3 (21.8, 46.9)",388,sex,Male,Arunachal Pradesh,12,Tawang
245,htn_undiagnosed,79.7,74.1,85.4,Proportion,"79.7 (74.1, 85.4)",388,sex,Male,Arunachal Pradesh,12,Tawang
246,htn_unscreened,15.7,8,23.4,Proportion,"15.7 (8, 23.4)",311,sex,Female,Arunachal Pradesh,12,West Kameng
246,htn_undiagnosed,57.1,48.2,66,Proportion,"57.1 (48.2, 66)",311,sex,Female,Arunachal Pradesh,12,West Kameng
246,htn_unscreened,17.1,9.2,25,Proportion,"17.1 (9.2, 25)",429,sex,Male,Arunachal Pradesh,12,West Kameng
246,htn_undiagnosed,66.9,58.3,75.4,Proportion,"66.9 (58.3, 75.4)",429,sex,Male,Arunachal Pradesh,12,West Kameng
247,htn_unscreened,37.5,30,45,Proportion,"37.5 (30, 45)",297,sex,Female,Arunachal Pradesh,12,East Kameng
247,htn_undiagnosed,57.4,48.9,66,Proportion,"57.4 (48.9, 66)",297,sex,Female,Arunachal Pradesh,12,East Kameng
247,htn_unscreened,37.1,29.7,44.4,Proportion,"37.1 (29.7, 44.4)",376,sex,Male,Arunachal Pradesh,12,East Kameng
247,htn_undiagnosed,67.3,59.7,74.8,Proportion,"67.3 (59.7, 74.8)",376,sex,Male,Arunachal Pradesh,12,East Kameng
248,htn_unscreened,12.4,7.4,17.4,Proportion,"12.4 (7.4, 17.4)",350,sex,Female,Arunachal Pradesh,12,Papum Pare
248,htn_undiagnosed,42.9,32.5,53.3,Proportion,"42.9 (32.5, 53.3)",350,sex,Female,Arunachal Pradesh,12,Papum Pare
248,htn_unscreened,19.5,13,25.9,Proportion,"19.5 (13, 25.9)",418,sex,Male,Arunachal Pradesh,12,Papum Pare
248,htn_undiagnosed,54.1,46.5,61.6,Proportion,"54.1 (46.5, 61.6)",418,sex,Male,Arunachal Pradesh,12,Papum Pare
249,htn_unscreened,30.7,21.6,39.8,Proportion,"30.7 (21.6, 39.8)",400,sex,Female,Arunachal Pradesh,12,Upper Subansiri
249,htn_undiagnosed,56.3,44.5,68,Proportion,"56.3 (44.5, 68)",400,sex,Female,Arunachal Pradesh,12,Upper Subansiri
249,htn_unscreened,37.7,27.2,48.2,Proportion,"37.7 (27.2, 48.2)",512,sex,Male,Arunachal Pradesh,12,Upper Subansiri
249,htn_undiagnosed,62.9,52.6,73.2,Proportion,"62.9 (52.6, 73.2)",512,sex,Male,Arunachal Pradesh,12,Upper Subansiri
252,htn_unscreened,44.2,34.8,53.5,Proportion,"44.2 (34.8, 53.5)",348,sex,Female,Arunachal Pradesh,12,Upper Siang
252,htn_undiagnosed,82.7,75.6,89.7,Proportion,"82.7 (75.6, 89.7)",348,sex,Female,Arunachal Pradesh,12,Upper Siang
252,htn_unscreened,46.2,36.5,55.9,Proportion,"46.2 (36.5, 55.9)",465,sex,Male,Arunachal Pradesh,12,Upper Siang
252,htn_undiagnosed,84.2,78.4,89.9,Proportion,"84.2 (78.4, 89.9)",465,sex,Male,Arunachal Pradesh,12,Upper Siang
253,htn_unscreened,15.6,9,22.2,Proportion,"15.6 (9, 22.2)",354,sex,Female,Arunachal Pradesh,12,Changlang
253,htn_undiagnosed,79.4,73.1,85.6,Proportion,"79.4 (73.1, 85.6)",354,sex,Female,Arunachal Pradesh,12,Changlang
253,htn_unscreened,21.3,12.5,30.2,Proportion,"21.3 (12.5, 30.2)",424,sex,Male,Arunachal Pradesh,12,Changlang
253,htn_undiagnosed,82,77.1,86.9,Proportion,"82 (77.1, 86.9)",424,sex,Male,Arunachal Pradesh,12,Changlang
255,htn_unscreened,21.5,14.7,28.3,Proportion,"21.5 (14.7, 28.3)",474,sex,Female,Arunachal Pradesh,12,Lower Subansiri
255,htn_undiagnosed,55.6,44.7,66.5,Proportion,"55.6 (44.7, 66.5)",474,sex,Female,Arunachal Pradesh,12,Lower Subansiri
255,htn_unscreened,17.2,11.8,22.7,Proportion,"17.2 (11.8, 22.7)",614,sex,Male,Arunachal Pradesh,12,Lower Subansiri
255,htn_undiagnosed,57,47.8,66.2,Proportion,"57 (47.8, 66.2)",614,sex,Male,Arunachal Pradesh,12,Lower Subansiri
257,htn_unscreened,33.1,23.1,43.1,Proportion,"33.1 (23.1, 43.1)",447,sex,Female,Arunachal Pradesh,12,Dibang Valley
257,htn_undiagnosed,61.3,51.5,71.1,Proportion,"61.3 (51.5, 71.1)",447,sex,Female,Arunachal Pradesh,12,Dibang Valley
257,htn_unscreened,36.9,28.7,45.1,Proportion,"36.9 (28.7, 45.1)",594,sex,Male,Arunachal Pradesh,12,Dibang Valley
257,htn_undiagnosed,66.2,57.5,74.8,Proportion,"66.2 (57.5, 74.8)",594,sex,Male,Arunachal Pradesh,12,Dibang Valley
258,htn_unscreened,29.7,20.1,39.3,Proportion,"29.7 (20.1, 39.3)",477,sex,Female,Arunachal Pradesh,12,Lower Dibang Valley
258,htn_undiagnosed,58.3,49.9,66.6,Proportion,"58.3 (49.9, 66.6)",477,sex,Female,Arunachal Pradesh,12,Lower Dibang Valley
258,htn_unscreened,35.3,27,43.7,Proportion,"35.3 (27, 43.7)",612,sex,Male,Arunachal Pradesh,12,Lower Dibang Valley
258,htn_undiagnosed,67.7,61.5,74,Proportion,"67.7 (61.5, 74)",612,sex,Male,Arunachal Pradesh,12,Lower Dibang Valley
260,htn_unscreened,46.3,37.7,55,Proportion,"46.3 (37.7, 55)",406,sex,Female,Arunachal Pradesh,12,Anjaw
260,htn_undiagnosed,74.3,67.6,81,Proportion,"74.3 (67.6, 81)",406,sex,Female,Arunachal Pradesh,12,Anjaw
260,htn_unscreened,59,52.3,65.7,Proportion,"59 (52.3, 65.7)",562,sex,Male,Arunachal Pradesh,12,Anjaw
260,htn_undiagnosed,83.3,79.3,87.3,Proportion,"83.3 (79.3, 87.3)",562,sex,Male,Arunachal Pradesh,12,Anjaw
261,htn_unscreened,27.2,17.3,37.1,Proportion,"27.2 (17.3, 37.1)",249,sex,Female,Nagaland,13,Mon
261,htn_undiagnosed,67.6,59.5,75.7,Proportion,"67.6 (59.5, 75.7)",249,sex,Female,Nagaland,13,Mon
